,time,position_x,position_y,Goal_x,Goal_y,distance,azimuth,direction
130,2020/01/19 17:43:58,35.659197136359076,139.74600411393052,35.658581,139.745433,85.71906900848228,217.1069978009365,
131,2020/01/19 17:43:58,35.65922406605344,139.74602313547254,35.658581,139.745433,89.14213350893355,216.83127117008752,
132,2020/01/19 17:43:58,35.65920231279189,139.74604485774785,35.658581,139.745433,88.44102003013415,218.78892713299402,
133,2020/01/19 17:43:58,35.659242321232796,139.74605099627962,35.658581,139.745433,92.27914995653695,217.3311598693098,
134,2020/01/19 17:43:58,35.65922284739776,139.74605437412865,35.658581,139.745433,90.75988149560425,218.3119083590556,
135,2020/01/19 17:43:58,35.65919745200876,139.74600246743492,35.658581,139.745433,85.65716708768497,217.01333119047695,
136,2020/01/19 17:43:58,35.65921426309833,139.74598966257443,35.658581,139.745433,86.47281382966263,215.6557456018654,
137,2020/01/19 17:43:58,35.659215352136314,139.74594746118288,35.658581,139.745433,84.40323808887092,213.49964268283114,
138,2020/01/19 17:43:58,35.65923742110133,139.74597436594715,35.658581,139.745433,87.79237350471749,213.94349960482904,
139,2020/01/19 17:43:58,35.65920604093243,139.74598372384142,35.658581,139.745433,85.41815163022693,215.71935348072103,
140,2020/01/19 17:43:58,35.659220220438634,139.74595872016934,35.658581,139.745433,85.41814337155353,213.86993227875877,
141,2020/01/19 17:43:58,35.659241013290966,139.74601102445772,35.658581,139.745433,90.01209978516682,215.55493566867435,
142,2020/01/19 17:43:58,35.65922627015931,139.74603097232296,35.658581,139.745433,89.76425590800245,217.10024602526903,
143,2020/01/19 17:43:58,35.65923758202574,139.74600534604974,35.658581,139.745433,89.40360152444013,215.4287201177518,
144,2020/01/19 17:43:58,35.65925283848725,139.74602125743942,35.658581,139.745433,91.61831940566779,215.54925832906636,
145,2020/01/19 17:43:58,35.65928240817058,139.7460129617796,35.658581,139.745433,93.88471717441536,214.01199117495582,
146,2020/01/19 17:43:58,35.65924431855074,139.7459904184495,35.658581,139.745433,89.24227405868388,214.44335251839786,
147,2020/01/19 17:43:58,35.65926178242392,139.7459503287383,35.658581,139.745433,88.88121070241765,211.80608324441644,
148,2020/01/19 17:43:58,35.659282803041954,139.74596253433597,35.658581,139.745433,91.44623955300338,211.62440682913325,
149,2020/01/19 17:43:58,35.65929140209355,139.7459806864412,35.658581,139.745433,93.12484861479054,212.17773804397456,
150,2020/01/19 17:43:58,35.65923314250087,139.74595901996736,35.658581,139.745433,86.627192013934,213.3563464744342,
151,2020/01/19 17:43:58,35.659244015339624,139.7459504024225,35.658581,139.745433,87.2156954016244,212.49236853986181,
152,2020/01/19 17:43:58,35.65923837843721,139.74599483799875,35.658581,139.745433,88.9278681874699,214.8961678388229,
153,2020/01/19 17:43:58,35.6592376062501,139.74596998028738,35.658581,139.745433,87.58833632527235,213.7204855169789,
154,2020/01/19 17:43:58,35.65925072028741,139.7460138773965,35.658581,139.745433,91.0394838315075,215.2930646264523,
155,2020/01/19 17:43:58,35.65923685889217,139.74606075930205,35.658581,139.745433,92.33955029225706,217.9953955113795,
156,2020/01/19 17:43:58,35.659271673516436,139.7460296743601,35.658581,139.745433,93.76361622117489,215.18572836692283,
157,2020/01/19 17:43:58,35.659212144084464,139.74605334051583,35.658581,139.745433,89.77248832704119,218.73492064308638,
158,2020/01/19 17:43:58,35.65917919281967,139.7460219597044,35.658581,139.745433,85.14263441756945,218.7827544139236,
159,2020/01/19 17:43:58,35.65920019806895,139.74605490012806,35.658581,139.745433,88.83191207293513,219.34091113199742,
160,2020/01/19 17:43:58,35.65916562376011,139.74604165627824,35.658581,139.745433,85.11817189229153,220.35359499718896,
161,2020/01/19 17:43:58,35.65916672900753,139.7460740585268,35.658581,139.745433,87.13810309501312,221.77172429677015,
162,2020/01/19 17:43:58,35.659143108871454,139.746111346119,35.658581,139.745433,87.53670535643596,224.56375922050893,
163,2020/01/19 17:43:58,35.65912543249039,139.74605325048384,35.658581,139.745433,82.4821354814968,222.91594821938003,
164,2020/01/19 17:43:58,35.659094463177084,139.74600514458254,35.658581,139.745433,77.0042659005357,222.28317066380126,
165,2020/01/19 17:43:58,35.65905612626071,139.74597810291135,35.658581,139.745433,72.21755378536231,223.11640938271617,
166,2020/01/19 17:43:58,35.65906418835023,139.7459439373617,35.658581,139.745433,70.81419783701072,220.79389659613994,
167,2020/01/19 17:43:58,35.65905180986004,139.7459184200132,35.658581,139.745433,68.27013350885605,220.07885512469025,
168,2020/01/19 17:43:58,35.65911792037165,139.7459182521661,35.658581,139.745433,74.02444438475776,216.41195306109623,
169,2020/01/19 17:43:58,35.6591416620768,139.74592575576892,35.658581,139.745433,76.55444136182822,215.65090899098388,
170,2020/01/19 17:43:58,35.65912226886455,139.7459733258332,35.658581,139.745433,77.46261064013892,219.1697048878456,
171,2020/01/19 17:43:58,35.65914245698614,139.74597263054736,35.658581,139.745433,79.17294114825638,218.11047414204955,
172,2020/01/19 17:43:58,35.65911156035927,139.7459730915755,35.658581,139.745433,76.53159510460979,219.71923025225792,
173,2020/01/19 17:43:58,35.65913689114115,139.7460264349925,35.658581,139.745433,81.80258177771258,221.06373532643008,
174,2020/01/19 17:43:58,35.659097351694626,139.74602871679068,35.658581,139.745433,78.68924620348957,223.2760473621378,
175,2020/01/19 17:43:58,35.659128493079216,139.74605919388173,35.658581,139.745433,83.09744502512375,223.028275387784,
176,2020/01/19 17:43:58,35.65911753528481,139.74601772572163,35.658581,139.745433,79.66948133686309,221.65068046593797,
177,2020/01/19 17:43:58,35.65910307317775,139.7460453933527,35.658581,139.745433,80.18935038908978,223.75066813516005,
